# x86 instruction set description version 0.2, 2023-07-17
# Based on Intel Instruction Set Reference #325383-080US, June 2023.
# https://golang.org/x/arch/x86/x86spec
"VCVTTSS2SI r64, xmm1/m32","VCVTTSS2SIQ xmm1/m32, r64","vcvttss2siq xmm1/m32, r64","VEX.LIG.F3.0F.W1 2C /r","N.E.","V","AVX","","","Y","64"
"VCVTTSS2SI r64, xmm1/m32{sae}","VCVTTSS2SIQ xmm1/m32{sae}, r64","vcvttss2siq xmm1/m32{sae}, r64","EVEX.LLIG.F3.0F.W1 2C /r","N.E.","V","AVX512F","","","Y","64"
"VDIVPD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VDIVPD xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vdivpd xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 5E /r","V","V","AVX512VL AVX512F","","","",""
"VDIVPD xmm1, xmm2, xmm3/m128","VDIVPD xmm3/m128, xmm2, xmm1","vdivpd xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 5E /r","V","V","AVX","","","",""
"VDIVPD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VDIVPD ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vdivpd ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W1 5E /r","V","V","AVX512VL AVX512F","","","",""
"VDIVPD ymm1, ymm2, ymm3/m256","VDIVPD ymm3/m256, ymm2, ymm1","vdivpd ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 5E /r","V","V","AVX","","","",""
"VDIVPD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst{er}","VDIVPD zmm3/m512/m64bcst{er}, zmm2, zmm1 {k1}{z}","vdivpd zmm3/m512/m64bcst{er}, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W1 5E /r","V","V","AVX512F","","","",""
"VDIVPS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VDIVPS xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vdivps xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.0F.W0 5E /r","V","V","AVX512VL AVX512F","","","",""
"VDIVPS xmm1, xmm2, xmm3/m128","VDIVPS xmm3/m128, xmm2, xmm1","vdivps xmm3/m128, xmm2, xmm1","VEX.128.0F.WIG 5E /r","V","V","AVX","","","",""
"VDIVPS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst","VDIVPS ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","vdivps ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","EVEX.256.0F.W0 5E /r","V","V","AVX512VL AVX512F","","","",""
"VDIVPS ymm1, ymm2, ymm3/m256","VDIVPS ymm3/m256, ymm2, ymm1","vdivps ymm3/m256, ymm2, ymm1","VEX.256.0F.WIG 5E /r","V","V","AVX","","","",""
"VDIVPS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst{er}","VDIVPS zmm3/m512/m32bcst{er}, zmm2, zmm1 {k1}{z}","vdivps zmm3/m512/m32bcst{er}, zmm2, zmm1 {k1}{z}","EVEX.512.0F.W0 5E /r","V","V","AVX512F","","","",""
"VDIVSD xmm1 {k1}{z}, xmm2, xmm3/m64{er}","VDIVSD xmm3/m64{er}, xmm2, xmm1 {k1}{z}","vdivsd xmm3/m64{er}, xmm2, xmm1 {k1}{z}","EVEX.LLIG.F2.0F.W1 5E /r","V","V","AVX512F","","","",""
"VDIVSD xmm1, xmm2, xmm3/m64","VDIVSD xmm3/m64, xmm2, xmm1","vdivsd xmm3/m64, xmm2, xmm1","VEX.LIG.F2.0F.WIG 5E /r","V","V","AVX","","","",""
"VDIVSS xmm1 {k1}{z}, xmm2, xmm3/m32{er}","VDIVSS xmm3/m32{er}, xmm2, xmm1 {k1}{z}","vdivss xmm3/m32{er}, xmm2, xmm1 {k1}{z}","EVEX.LLIG.F3.0F.W0 5E /r","V","V","AVX512F","","","",""
"VDIVSS xmm1, xmm2, xmm3/m32","VDIVSS xmm3/m32, xmm2, xmm1","vdivss xmm3/m32, xmm2, xmm1","VEX.LIG.F3.0F.WIG 5E /r","V","V","AVX","","","",""
"VDPPD xmm1, xmm2, xmm3/m128, imm8","VDPPD imm8, xmm3/m128, xmm2, xmm1","vdppd imm8, xmm3/m128, xmm2, xmm1","VEX.128.66.0F3A.WIG 41 /r ib","V","V","AVX","","","",""
"VDPPS xmm1, xmm2, xmm3/m128, imm8","VDPPS imm8, xmm3/m128, xmm2, xmm1","vdpps imm8, xmm3/m128, xmm2, xmm1","VEX.128.66.0F3A.WIG 40 /r ib","V","V","AVX","","","",""
"VDPPS ymm1, ymm2, ymm3/m256, imm8","VDPPS imm8, ymm3/m256, ymm2, ymm1","vdpps imm8, ymm3/m256, ymm2, ymm1","VEX.256.66.0F3A.WIG 40 /r ib","V","V","AVX","","","",""
"VGF2P8AFFINEINVQB xmm1, xmm2, xmm3/m128, imm8","VGF2P8AFFINEINVQB imm8, xmm3/m128, xmm2, xmm1","vgf2p8affineinvqb imm8, xmm3/m128, xmm2, xmm1","VEX.128.66.0F3A.W1 CF /r /ib","V","V","AVX GFNI","","","",""
"VGF2P8AFFINEINVQB xmm1{k1}{z}, xmm2, xmm3/m128/m64bcst, imm8","VGF2P8AFFINEINVQB imm8, xmm3/m128/m64bcst, xmm2, xmm1{k1}{z}","vgf2p8affineinvqb imm8, xmm3/m128/m64bcst, xmm2, xmm1{k1}{z}","EVEX.128.66.0F3A.W1 CF /r /ib","V","V","AVX512VL GFNI","","","",""
"VGF2P8AFFINEINVQB ymm1, ymm2, ymm3/m256, imm8","VGF2P8AFFINEINVQB imm8, ymm3/m256, ymm2, ymm1","vgf2p8affineinvqb imm8, ymm3/m256, ymm2, ymm1","VEX.256.66.0F3A.W1 CF /r /ib","V","V","AVX GFNI","","","",""
"VGF2P8AFFINEINVQB ymm1{k1}{z}, ymm2, ymm3/m256/m64bcst, imm8","VGF2P8AFFINEINVQB imm8, ymm3/m256/m64bcst, ymm2, ymm1{k1}{z}","vgf2p8affineinvqb imm8, ymm3/m256/m64bcst, ymm2, ymm1{k1}{z}","EVEX.256.66.0F3A.W1 CF /r /ib","V","V","AVX512VL GFNI","","","",""
"VGF2P8AFFINEINVQB zmm1{k1}{z}, zmm2, zmm3/m512/m64bcst, imm8","VGF2P8AFFINEINVQB imm8, zmm3/m512/m64bcst, zmm2, zmm1{k1}{z}","vgf2p8affineinvqb imm8, zmm3/m512/m64bcst, zmm2, zmm1{k1}{z}","EVEX.512.66.0F3A.W1 CF /r /ib","V","V","AVX512F GFNI","","","",""
"VGF2P8AFFINEQB xmm1, xmm2, xmm3/m128, imm8","VGF2P8AFFINEQB imm8, xmm3/m128, xmm2, xmm1","vgf2p8affineqb imm8, xmm3/m128, xmm2, xmm1","VEX.128.66.0F3A.W1 CE /r /ib","V","V","AVX GFNI","","","",""
"VGF2P8AFFINEQB xmm1{k1}{z}, xmm2, xmm3/m128/m64bcst, imm8","VGF2P8AFFINEQB imm8, xmm3/m128/m64bcst, xmm2, xmm1{k1}{z}","vgf2p8affineqb imm8, xmm3/m128/m64bcst, xmm2, xmm1{k1}{z}","EVEX.128.66.0F3A.W1 CE /r /ib","V","V","AVX512VL GFNI","","","",""
"VGF2P8AFFINEQB ymm1, ymm2, ymm3/m256, imm8","VGF2P8AFFINEQB imm8, ymm3/m256, ymm2, ymm1","vgf2p8affineqb imm8, ymm3/m256, ymm2, ymm1","VEX.256.66.0F3A.W1 CE /r /ib","V","V","AVX GFNI","","","",""
"VGF2P8AFFINEQB ymm1{k1}{z}, ymm2, ymm3/m256/m64bcst, imm8","VGF2P8AFFINEQB imm8, ymm3/m256/m64bcst, ymm2, ymm1{k1}{z}","vgf2p8affineqb imm8, ymm3/m256/m64bcst, ymm2, ymm1{k1}{z}","EVEX.256.66.0F3A.W1 CE /r /ib","V","V","AVX512VL GFNI","","","",""
"VGF2P8AFFINEQB zmm1{k1}{z}, zmm2, zmm3/m512/m64bcst, imm8","VGF2P8AFFINEQB imm8, zmm3/m512/m64bcst, zmm2, zmm1{k1}{z}","vgf2p8affineqb imm8, zmm3/m512/m64bcst, zmm2, zmm1{k1}{z}","EVEX.512.66.0F3A.W1 CE /r /ib","V","V","AVX512F GFNI","","","",""
"VGF2P8MULB xmm1, xmm2, xmm3/m128","VGF2P8MULB xmm3/m128, xmm2, xmm1","vgf2p8mulb xmm3/m128, xmm2, xmm1","VEX.128.66.0F38.W0 CF /r","V","V","AVX GFNI","","","",""
"VGF2P8MULB xmm1{k1}{z}, xmm2, xmm3/m128","VGF2P8MULB xmm3/m128, xmm2, xmm1{k1}{z}","vgf2p8mulb xmm3/m128, xmm2, xmm1{k1}{z}","EVEX.128.66.0F38.W0 CF /r","V","V","AVX512VL GFNI","","","",""
"VGF2P8MULB ymm1, ymm2, ymm3/m256","VGF2P8MULB ymm3/m256, ymm2, ymm1","vgf2p8mulb ymm3/m256, ymm2, ymm1","VEX.256.66.0F38.W0 CF /r","V","V","AVX GFNI","","","",""
"VGF2P8MULB ymm1{k1}{z}, ymm2, ymm3/m256","VGF2P8MULB ymm3/m256, ymm2, ymm1{k1}{z}","vgf2p8mulb ymm3/m256, ymm2, ymm1{k1}{z}","EVEX.256.66.0F38.W0 CF /r","V","V","AVX512VL GFNI","","","",""
"VGF2P8MULB zmm1{k1}{z}, zmm2, zmm3/m512","VGF2P8MULB zmm3/m512, zmm2, zmm1{k1}{z}","vgf2p8mulb zmm3/m512, zmm2, zmm1{k1}{z}","EVEX.512.66.0F38.W0 CF /r","V","V","AVX512F GFNI","","","",""
"VHADDPD xmm1, xmm2, xmm3/m128","VHADDPD xmm3/m128, xmm2, xmm1","vhaddpd xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 7C /r","V","V","AVX","","","",""
"VHADDPD ymm1, ymm2, ymm3/m256","VHADDPD ymm3/m256, ymm2, ymm1","vhaddpd ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 7C /r","V","V","AVX","","","",""
"VHADDPS xmm1, xmm2, xmm3/m128","VHADDPS xmm3/m128, xmm2, xmm1","vhaddps xmm3/m128, xmm2, xmm1","VEX.128.F2.0F.WIG 7C /r","V","V","AVX","","","",""
"VHADDPS ymm1, ymm2, ymm3/m256","VHADDPS ymm3/m256, ymm2, ymm1","vhaddps ymm3/m256, ymm2, ymm1","VEX.256.F2.0F.WIG 7C /r","V","V","AVX","","","",""
"VHSUBPD xmm1, xmm2, xmm3/m128","VHSUBPD xmm3/m128, xmm2, xmm1","vhsubpd xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 7D /r","V","V","AVX","","","",""
"VHSUBPD ymm1, ymm2, ymm3/m256","VHSUBPD ymm3/m256, ymm2, ymm1","vhsubpd ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 7D /r","V","V","AVX","","","",""
"VHSUBPS xmm1, xmm2, xmm3/m128","VHSUBPS xmm3/m128, xmm2, xmm1","vhsubps xmm3/m128, xmm2, xmm1","VEX.128.F2.0F.WIG 7D /r","V","V","AVX","","","",""
"VHSUBPS ymm1, ymm2, ymm3/m256","VHSUBPS ymm3/m256, ymm2, ymm1","vhsubps ymm3/m256, ymm2, ymm1","VEX.256.F2.0F.WIG 7D /r","V","V","AVX","","","",""
"VLDDQU xmm1, m128","VLDDQU m128, xmm1","vlddqu m128, xmm1","VEX.128.F2.0F.WIG F0 /r","V","V","AVX","","","",""
"VLDDQU ymm1, m256","VLDDQU m256, ymm1","vlddqu m256, ymm1","VEX.256.F2.0F.WIG F0 /r","V","V","AVX","","","",""
"VLDMXCSR m32","VLDMXCSR m32","vldmxcsr m32","VEX.LZ.0F.WIG AE /2","V","V","AVX","","","",""
"VMASKMOVDQU xmm1, xmm2","VMASKMOVDQU xmm2, xmm1","vmaskmovdqu xmm2, xmm1","VEX.128.66.0F.WIG F7 /r","V","V","AVX","","","",""
"VMAXPD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VMAXPD xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vmaxpd xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 5F /r","V","V","AVX512VL AVX512F","","","",""
"VMAXPD xmm1, xmm2, xmm3/m128","VMAXPD xmm3/m128, xmm2, xmm1","vmaxpd xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 5F /r","V","V","AVX","","","",""
"VMAXPD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VMAXPD ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vmaxpd ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W1 5F /r","V","V","AVX512VL AVX512F","","","",""
"VMAXPD ymm1, ymm2, ymm3/m256","VMAXPD ymm3/m256, ymm2, ymm1","vmaxpd ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 5F /r","V","V","AVX","","","",""
"VMAXPD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst{sae}","VMAXPD zmm3/m512/m64bcst{sae}, zmm2, zmm1 {k1}{z}","vmaxpd zmm3/m512/m64bcst{sae}, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W1 5F /r","V","V","AVX512F","","","",""
"VMAXPS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VMAXPS xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vmaxps xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.0F.W0 5F /r","V","V","AVX512VL AVX512F","","","",""
"VMAXPS xmm1, xmm2, xmm3/m128","VMAXPS xmm3/m128, xmm2, xmm1","vmaxps xmm3/m128, xmm2, xmm1","VEX.128.0F.WIG 5F /r","V","V","AVX","","","",""
"VMAXPS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst","VMAXPS ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","vmaxps ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","EVEX.256.0F.W0 5F /r","V","V","AVX512VL AVX512F","","","",""
"VMAXPS ymm1, ymm2, ymm3/m256","VMAXPS ymm3/m256, ymm2, ymm1","vmaxps ymm3/m256, ymm2, ymm1","VEX.256.0F.WIG 5F /r","V","V","AVX","","","",""
"VMAXPS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst{sae}","VMAXPS zmm3/m512/m32bcst{sae}, zmm2, zmm1 {k1}{z}","vmaxps zmm3/m512/m32bcst{sae}, zmm2, zmm1 {k1}{z}","EVEX.512.0F.W0 5F /r","V","V","AVX512F","","","",""
"VMAXSD xmm1 {k1}{z}, xmm2, xmm3/m64{sae}","VMAXSD xmm3/m64{sae}, xmm2, xmm1 {k1}{z}","vmaxsd xmm3/m64{sae}, xmm2, xmm1 {k1}{z}","EVEX.LLIG.F2.0F.W1 5F /r","V","V","AVX512F","","","",""
"VMAXSD xmm1, xmm2, xmm3/m64","VMAXSD xmm3/m64, xmm2, xmm1","vmaxsd xmm3/m64, xmm2, xmm1","VEX.LIG.F2.0F.WIG 5F /r","V","V","AVX","","","",""
"VMAXSS xmm1 {k1}{z}, xmm2, xmm3/m32{sae}","VMAXSS xmm3/m32{sae}, xmm2, xmm1 {k1}{z}","vmaxss xmm3/m32{sae}, xmm2, xmm1 {k1}{z}","EVEX.LLIG.F3.0F.W0 5F /r","V","V","AVX512F","","","",""
"VMAXSS xmm1, xmm2, xmm3/m32","VMAXSS xmm3/m32, xmm2, xmm1","vmaxss xmm3/m32, xmm2, xmm1","VEX.LIG.F3.0F.WIG 5F /r","V","V","AVX","","","",""
"VMINPD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VMINPD xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vminpd xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 5D /r","V","V","AVX512VL AVX512F","","","",""
"VMINPD xmm1, xmm2, xmm3/m128","VMINPD xmm3/m128, xmm2, xmm1","vminpd xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 5D /r","V","V","AVX","","","",""
"VMINPD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VMINPD ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vminpd ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W1 5D /r","V","V","AVX512VL AVX512F","","","",""
"VMINPD ymm1, ymm2, ymm3/m256","VMINPD ymm3/m256, ymm2, ymm1","vminpd ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 5D /r","V","V","AVX","","","",""
"VMINPD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst{sae}","VMINPD zmm3/m512/m64bcst{sae}, zmm2, zmm1 {k1}{z}","vminpd zmm3/m512/m64bcst{sae}, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W1 5D /r","V","V","AVX512F","","","",""
"VMINPS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VMINPS xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vminps xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.0F.W0 5D /r","V","V","AVX512VL AVX512F","","","",""
"VMINPS xmm1, xmm2, xmm3/m128","VMINPS xmm3/m128, xmm2, xmm1","vminps xmm3/m128, xmm2, xmm1","VEX.128.0F.WIG 5D /r","V","V","AVX","","","",""
"VMINPS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst","VMINPS ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","vminps ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","EVEX.256.0F.W0 5D /r","V","V","AVX512VL AVX512F","","","",""
"VMINPS ymm1, ymm2, ymm3/m256","VMINPS ymm3/m256, ymm2, ymm1","vminps ymm3/m256, ymm2, ymm1","VEX.256.0F.WIG 5D /r","V","V","AVX","","","",""
"VMINPS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst{sae}","VMINPS zmm3/m512/m32bcst{sae}, zmm2, zmm1 {k1}{z}","vminps zmm3/m512/m32bcst{sae}, zmm2, zmm1 {k1}{z}","EVEX.512.0F.W0 5D /r","V","V","AVX512F","","","",""
"VMINSD xmm1 {k1}{z}, xmm2, xmm3/m64{sae}","VMINSD xmm3/m64{sae}, xmm2, xmm1 {k1}{z}","vminsd xmm3/m64{sae}, xmm2, xmm1 {k1}{z}","EVEX.LLIG.F2.0F.W1 5D /r","V","V","AVX512F","","","",""
"VMINSD xmm1, xmm2, xmm3/m64","VMINSD xmm3/m64, xmm2, xmm1","vminsd xmm3/m64, xmm2, xmm1","VEX.LIG.F2.0F.WIG 5D /r","V","V","AVX","","","",""
"VMINSS xmm1 {k1}{z}, xmm2, xmm3/m32{sae}","VMINSS xmm3/m32{sae}, xmm2, xmm1 {k1}{z}","vminss xmm3/m32{sae}, xmm2, xmm1 {k1}{z}","EVEX.LLIG.F3.0F.W0 5D /r","V","V","AVX512F","","","",""
"VMINSS xmm1, xmm2, xmm3/m32","VMINSS xmm3/m32, xmm2, xmm1","vminss xmm3/m32, xmm2, xmm1","VEX.LIG.F3.0F.WIG 5D /r","V","V","AVX","","","",""
"VMOVAPD xmm1 {k1}{z}, xmm2/m128","VMOVAPD xmm2/m128, xmm1 {k1}{z}","vmovapd xmm2/m128, xmm1 {k1}{z}","EVEX.128.66.0F.W1 28 /r","V","V","AVX512VL AVX512F","","","",""
"VMOVAPD xmm1, xmm2/m128","VMOVAPD xmm2/m128, xmm1","vmovapd xmm2/m128, xmm1","VEX.128.66.0F.WIG 28 /r","V","V","AVX","","","",""
"VMOVAPD xmm2/m128 {k1}{z}, xmm1","VMOVAPD xmm1, xmm2/m128 {k1}{z}","vmovapd xmm1, xmm2/m128 {k1}{z}","EVEX.128.66.0F.W1 29 /r","V","V","AVX512VL AVX512F","","","",""
"VMOVAPD xmm2/m128, xmm1","VMOVAPD xmm1, xmm2/m128","vmovapd xmm1, xmm2/m128","VEX.128.66.0F.WIG 29 /r","V","V","AVX","","","",""
"VMOVAPD ymm1 {k1}{z}, ymm2/m256","VMOVAPD ymm2/m256, ymm1 {k1}{z}","vmovapd ymm2/m256, ymm1 {k1}{z}","EVEX.256.66.0F.W1 28 /r","V","V","AVX512VL AVX512F","","","",""
"VMOVAPD ymm1, ymm2/m256","VMOVAPD ymm2/m256, ymm1","vmovapd ymm2/m256, ymm1","VEX.256.66.0F.WIG 28 /r","V","V","AVX","","","",""
"VMOVAPD ymm2/m256 {k1}{z}, ymm1","VMOVAPD ymm1, ymm2/m256 {k1}{z}","vmovapd ymm1, ymm2/m256 {k1}{z}","EVEX.256.66.0F.W1 29 /r","V","V","AVX512VL AVX512F","","","",""
"VMOVAPD ymm2/m256, ymm1","VMOVAPD ymm1, ymm2/m256","vmovapd ymm1, ymm2/m256","VEX.256.66.0F.WIG 29 /r","V","V","AVX","","","",""
"VMOVAPD zmm1 {k1}{z}, zmm2/m512","VMOVAPD zmm2/m512, zmm1 {k1}{z}","vmovapd zmm2/m512, zmm1 {k1}{z}","EVEX.512.66.0F.W1 28 /r","V","V","AVX512F","","","",""
"VMOVAPD zmm2/m512 {k1}{z}, zmm1","VMOVAPD zmm1, zmm2/m512 {k1}{z}","vmovapd zmm1, zmm2/m512 {k1}{z}","EVEX.512.66.0F.W1 29 /r","V","V","AVX512F","","","",""
"VMOVAPS xmm1 {k1}{z}, xmm2/m128","VMOVAPS xmm2/m128, xmm1 {k1}{z}","vmovaps xmm2/m128, xmm1 {k1}{z}","EVEX.128.0F.W0 28 /r","V","V","AVX512VL AVX512F","","","",""
"VMOVAPS xmm1, xmm2/m128","VMOVAPS xmm2/m128, xmm1","vmovaps xmm2/m128, xmm1","VEX.128.0F.WIG 28 /r","V","V","AVX","","","",""
"VMOVAPS xmm2/m128 {k1}{z}, xmm1","VMOVAPS xmm1, xmm2/m128 {k1}{z}","vmovaps xmm1, xmm2/m128 {k1}{z}","EVEX.128.0F.W0 29 /r","V","V","AVX512VL AVX512F","","","",""
"VMOVAPS xmm2/m128, xmm1","VMOVAPS xmm1, xmm2/m128","vmovaps xmm1, xmm2/m128","VEX.128.0F.WIG 29 /r","V","V","AVX","","","",""
"VMOVAPS ymm1 {k1}{z}, ymm2/m256","VMOVAPS ymm2/m256, ymm1 {k1}{z}","vmovaps ymm2/m256, ymm1 {k1}{z}","EVEX.256.0F.W0 28 /r","V","V","AVX512VL AVX512F","","","",""
"VMOVAPS ymm1, ymm2/m256","VMOVAPS ymm2/m256, ymm1","vmovaps ymm2/m256, ymm1","VEX.256.0F.WIG 28 /r","V","V","AVX","","","",""
"VMOVAPS ymm2/m256 {k1}{z}, ymm1","VMOVAPS ymm1, ymm2/m256 {k1}{z}","vmovaps ymm1, ymm2/m256 {k1}{z}","EVEX.256.0F.W0 29 /r","V","V","AVX512VL AVX512F","","","",""
"VMOVAPS ymm2/m256, ymm1","VMOVAPS ymm1, ymm2/m256","vmovaps ymm1, ymm2/m256","VEX.256.0F.WIG 29 /r","V","V","AVX","","","",""
"VMOVAPS zmm1 {k1}{z}, zmm2/m512","VMOVAPS zmm2/m512, zmm1 {k1}{z}","vmovaps zmm2/m512, zmm1 {k1}{z}","EVEX.512.0F.W0 28 /r","V","V","AVX512F","","","",""
"VMOVAPS zmm2/m512 {k1}{z}, zmm1","VMOVAPS zmm1, zmm2/m512 {k1}{z}","vmovaps zmm1, zmm2/m512 {k1}{z}","EVEX.512.0F.W0 29 /r","V","V","AVX512F","","","",""
"VMOVD xmm1, r/m32","VMOVD r/m32, xmm1","vmovd r/m32, xmm1","VEX.128.66.0F.W0 6E /r","V","V","AVX","","","",""
"VMOVDQA xmm1, xmm2/m128","VMOVDQA xmm2/m128, xmm1","vmovdqa xmm2/m128, xmm1","VEX.128.66.0F.WIG 6F /r","V","V","AVX","","","",""
"VMOVDQA xmm2/m128, xmm1","VMOVDQA xmm1, xmm2/m128","vmovdqa xmm1, xmm2/m128","VEX.128.66.0F.WIG 7F /r","V","V","AVX","","","",""
"VMOVDQA ymm1, ymm2/m256","VMOVDQA ymm2/m256, ymm1","vmovdqa ymm2/m256, ymm1","VEX.256.66.0F.WIG 6F /r","V","V","AVX","","","",""
"VMOVDQA ymm2/m256, ymm1","VMOVDQA ymm1, ymm2/m256","vmovdqa ymm1, ymm2/m256","VEX.256.66.0F.WIG 7F /r","V","V","AVX","","","",""
"VMOVDQA32 xmm1 {k1}{z}, xmm2/m128","VMOVDQA32 xmm2/m128, xmm1 {k1}{z}","vmovdqa32 xmm2/m128, xmm1 {k1}{z}","EVEX.128.66.0F.W0 6F /r","V","V","AVX512VL AVX512F","","","",""
"VMOVDQA32 xmm2/m128 {k1}{z}, xmm1","VMOVDQA32 xmm1, xmm2/m128 {k1}{z}","vmovdqa32 xmm1, xmm2/m128 {k1}{z}","EVEX.128.66.0F.W0 7F /r","V","V","AVX512VL AVX512F","","","",""
"VMOVDQA32 ymm1 {k1}{z}, ymm2/m256","VMOVDQA32 ymm2/m256, ymm1 {k1}{z}","vmovdqa32 ymm2/m256, ymm1 {k1}{z}","EVEX.256.66.0F.W0 6F /r","V","V","AVX512VL AVX512F","","","",""
"VMOVDQA32 ymm2/m256 {k1}{z}, ymm1","VMOVDQA32 ymm1, ymm2/m256 {k1}{z}","vmovdqa32 ymm1, ymm2/m256 {k1}{z}","EVEX.256.66.0F.W0 7F /r","V","V","AVX512VL AVX512F","","","",""
"VMOVDQA32 zmm1 {k1}{z}, zmm2/m512","VMOVDQA32 zmm2/m512, zmm1 {k1}{z}","vmovdqa32 zmm2/m512, zmm1 {k1}{z}","EVEX.512.66.0F.W0 6F /r","V","V","AVX512F","","","",""
"VMOVDQA32 zmm2/m512 {k1}{z}, zmm1","VMOVDQA32 zmm1, zmm2/m512 {k1}{z}","vmovdqa32 zmm1, zmm2/m512 {k1}{z}","EVEX.512.66.0F.W0 7F /r","V","V","AVX512F","","","",""
"VMOVDQA64 xmm1 {k1}{z}, xmm2/m128","VMOVDQA64 xmm2/m128, xmm1 {k1}{z}","vmovdqa64 xmm2/m128, xmm1 {k1}{z}","EVEX.128.66.0F.W1 6F /r","V","V","AVX512VL AVX512F","","","Y","128"
"VMOVDQA64 xmm2/m128 {k1}{z}, xmm1","VMOVDQA64 xmm1, xmm2/m128 {k1}{z}","vmovdqa64 xmm1, xmm2/m128 {k1}{z}","EVEX.128.66.0F.W1 7F /r","V","V","AVX512VL AVX512F","","","Y",""
"VMOVDQA64 ymm1 {k1}{z}, ymm2/m256","VMOVDQA64 ymm2/m256, ymm1 {k1}{z}","vmovdqa64 ymm2/m256, ymm1 {k1}{z}","EVEX.256.66.0F.W1 6F /r","V","V","AVX512VL AVX512F","","","Y","256"
"VMOVDQA64 ymm2/m256 {k1}{z}, ymm1","VMOVDQA64 ymm1, ymm2/m256 {k1}{z}","vmovdqa64 ymm1, ymm2/m256 {k1}{z}","EVEX.256.66.0F.W1 7F /r","V","V","AVX512VL AVX512F","","","Y",""
"VMOVDQA64 zmm1 {k1}{z}, zmm2/m512","VMOVDQA64 zmm2/m512, zmm1 {k1}{z}","vmovdqa64 zmm2/m512, zmm1 {k1}{z}","EVEX.512.66.0F.W1 6F /r","V","V","AVX512F","","","Y",""
"VMOVDQA64 zmm2/m512 {k1}{z}, zmm1","VMOVDQA64 zmm1, zmm2/m512 {k1}{z}","vmovdqa64 zmm1, zmm2/m512 {k1}{z}","EVEX.512.66.0F.W1 7F /r","V","V","AVX512F","","","Y",""
